time,open,high,low,close,Volume,Volume MA
2020-11-10T09:00:00-03:00,5377,5423,5338.5,5384.896,300915,275614
2020-11-11T09:00:00-03:00,5404.5,5461.5,5378,5417.011,274875,275372.75
2020-11-12T09:00:00-03:00,5399,5494,5356,5459.654,317140,278378
2020-11-13T09:00:00-03:00,5455,5529.5,5450,5480.791,251665,279268.75
2020-11-16T09:00:00-03:00,5430,5461,5368,5438.95,233430,281404.75
2020-11-17T09:00:00-03:00,5390,5425,5325,5366.693,321380,285220.5
2020-11-18T09:00:00-03:00,5341,5375.5,5277,5319.073,298500,284387.25
2020-11-19T09:00:00-03:00,5380,5384,5300,5313.499,225520,282789.25
2020-11-20T09:00:00-03:00,5291.5,5398,5287,5383.021,174925,280716.75
2020-11-23T09:00:00-03:00,5355.5,5451,5340.5,5445.405,231675,281842.5
2020-11-24T09:00:00-03:00,5409.5,5429,5371,5381.64,194295,280848.75
2020-11-25T09:00:00-03:00,5395,5396,5305,5320.506,232185,280164.25
2020-11-26T09:00:00-03:00,5335.5,5358.5,5296.5,5316.462,118725,267729.5
2020-11-27T09:00:00-03:00,5325,5379.5,5320,5330.415,173140,262309.5
2020-11-30T09:00:00-03:00,5302,5398.5,5277,5358.206,355455,263772.25
2020-12-01T09:00:00-03:00,5318,5330.5,5205,5228.14,363550,270143.25
2020-12-02T09:00:00-03:00,5224,5255,5206.5,5246.587,315865,273866.25
2020-12-03T09:00:00-03:00,5221.5,5232,5122,5137.812,348455,276771.75
2020-12-04T09:00:00-03:00,5141.5,5184,5116.5,5127.793,241480,271321
2020-12-07T09:00:00-03:00,5170,5170,5057.5,5084.636,306325,263975
2020-12-08T09:00:00-03:00,5124,5139,5063,5117.158,321175,264988
2020-12-09T09:00:00-03:00,5101,5198.5,5087,5185.439,331750,267831.75
2020-12-10T09:00:00-03:00,5113,5133,5015.5,5048.087,343355,269142.5
2020-12-11T09:00:00-03:00,5045.5,5089,5030,5065.34,319270,272522.75
2020-12-14T09:00:00-03:00,5040,5131,5011,5118.155,243300,273016.25
2020-12-15T09:00:00-03:00,5094,5125,5075.5,5086.286,233060,268600.25
2020-12-16T09:00:00-03:00,5065,5143,5063,5114.582,217035,264527
2020-12-17T09:00:00-03:00,5060,5086,5039,5079.444,236865,265094.25
2020-12-18T09:00:00-03:00,5105,5116,5071.5,5086.696,242925,268494.25
2020-12-21T09:00:00-03:00,5199.5,5224,5112,5117.078,236650,268743
2020-12-22T09:00:00-03:00,5134.5,5172,5109,5160.739,202500,269153.25
2020-12-23T09:00:00-03:00,5145,5220.5,5129,5199.668,243555,269721.75
2020-12-28T09:00:00-03:00,5175,5311.5,5163.5,5261.182,281015,277836.25
2020-12-29T09:00:00-03:00,5226.5,5246,5163,5192.963,253295,281844
2020-12-30T09:00:00-03:00,5196,5237.5,5152.5,5179.7,316895,279916
2021-01-04T09:00:00-03:00,5137.5,5302,5121.5,5250.667,353340,279405.5
